X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon
76.921463,15.6207223,"NSL Sugars (Tungabhadra) Ltd, Teh. Siruguppa, Karnataka","1	R.S. Singhvi	MD & CEO	N.A.	9963479811<br>2	Srinivas Sunkara	Sr.Gen.Mgr. & Unit Head	N.A.	8884433849<br>3	Prasad K.	Asst.Gen.Mgr.(Engg.)	N.A.	8884433826<br>4	PNS Umashankar	Asst.Gen.Mgr. (Process)	N.A.	8884433840<br>5	JSV Jagannadha Rao	Gen.Mgr. (Cane)	N.A.	8884433830<br>6	Raja Ramesh P	Mgr. (Fin. & Acct.)	N.A.	8884433800<br>7	M. Srinivas	Asst.Mgr. (Purchase)	N.A.	8884433843",,,,,-1,0,-1,,
77.1886539,18.0002847,"Bhalkeshwar Sugars Ltd, Teh. Bhalki, Karnataka","1	Prakash C. Khandre	C.M.D.	N.A.	9449827678<br>2	Prasanna Khandre	Exe.Dir	N.A.	8105607777<br>3	Shailendra Katiyar	Unit Head	N.A.	8861304716<br>4	V.M. Uppin	Gen.Mgr.	N.A.	8861006112<br>5	Ramling S.H	Purchase Mgr	N.A.	8861006118<br>6	Shivanand Ballur	Cane Deve.Offr	N.A.	7259039933<br>7	Havagirao Biradar	Cane Deve.Offr	N.A.	8861006120",,,,,-1,0,-1,,
77.496199,18.012448,Naranja Sahakari Sakkare Karkhane Ltd (NSSK),,,,,,-1,0,-1,,
74.8235893,16.1662077,"Soubhagya Laxmi Sugars Ltd, Teh. Gokak, Karnataka","Address : Hirenandi<br>City : Teh. Gokak<br>Pin Code : 591 233<br>State : Karnataka<br>District : Belgaum<br>Register Office Address : 211/2B, Plot No. 4, Falls Road, Gokak, Belagavi 591 307, Ph.- (08332) 229300/91, Fax- (08332) 229300, E-mail: sssatish23@gmail.com",,,,,-1,0,-1,,
77.2880459,17.862343,Sugar Factory,,,,,,-1,0,-1,,
76.161109,16.235021,"Shri Balaji Sugars & Chemicals Pvt. LTD.,",,,,,,-1,0,-1,,
75.3653526,22.0762547,"Olam Agro India Ltd., Ghatwa, Madhya Pradesh","#	Name	Designation	Phone No	Mobile No<br>1	Sanjay Sacheti	Whole Time Director	(0124) 4839901	N.A.<br>2	R.L. Tamak	Business Head (Sugar)	(0124) 4839903",,,,,-1,0,-1,,
76.2654752,21.3962,"Navalsingh Sahakari Sakkar Karkhana Maryadit, Nimbola, Madhya Pradesh","Phone Number : (07325) 288061/62, 288665<br>Fax Number : (07325) 288623<br>Email : nssk.mp@gmail.com",,,,,-1,0,-1,,
79.3076411,22.8750958,Mahakaushal Sugar and Power Industries Ltd.,,,,,,-1,0,-1,,
78.5348565,22.7690544,ramdev sugar mill,,,,,,-1,0,-1,,
79.6661568,23.1632463,"Revakripa Sugars Pvt Ltd., (A Institution of Akriti Group), Shahapura, Madhya Pradesh","Address : Paudi Phatak, Tal. Bhitoni<br>City : Shahapura<br>Pin Code : 483 119<br>State : Madhya Pradesh<br>District : Jabalpur<br>Register Office Address : F-11, 206, Shrishti Complex, M.P. Nagar, Zone- 1, Bhopal 11, Ph.- (0755) 2573954, 2763653, Telefax- (0755) 4270084",,,,,-1,0,-1,,
77.169342,24.3868146,Point 277,,,,,,-1,0,-1,,
77.1624756,24.3855639,Point 278,,,,,,-1,0,-1,,
77.1465111,24.3611714,"Krishak Sahakari Shakkar Karkhana Maryadit, Narayanpura, Madhya Pradesh","P.R. Bhatt	Ch.Exe.Offr.	N.A.	7697802679<br>4	K.L. Hidau	Gen.Mgr. (Tech.)	N.A.	8889910413<br>5	Lokesh Asthana	Ch.Chemist	N.A.	8889910411<br>6	J.S. Bhadoriya	Cane Mgr.	N.A.	9407270173<br>7	R.K. Jain	Asst.Gen.Mgr. (Acct.)	N.A.	9827040042",,,,,-1,0,-1,,
79.0457615,22.9073871,Kareli Sugar Factory,,,,,,-1,0,-1,,
75.6446457,21.9086487,"Jawaharlal Nehru Sahakari Agri. Produce Processing Society Ltd., Borawan, Madhya Pradesh","Phone Number : (07285) 277716, 277711, 277867<br>Fax Number : (07285) 277716<br>Email : jln_sugar@rediffmail.com",,,,,-1,0,-1,,
79.5666656,12.6182693,Cheyyar Sugar Mills,,,,,,-1,0,-1,,
79.1683146,12.5077062,"Dharani Sugars and Chemicals Limited, Karaipoondi Vill PO., Tamil Nadu","Phone Number : (04181) 223170, 223161<br>Fax Number : (04181) 223330<br>Email : dharani2@dharanisugars-pgp.com<br>Website : www.pgpgroup.org",,,,,-1,0,-1,,
78.4961491,10.896795,"EID Parry Sugar Factory, Pettavathalai",,,,,,-1,0,-1,,
78.8668799,10.9016242,"Kothari Sugars and Chemicals Ltd., Kattur R.S., Tamil Nadu","Phone Number : (0431) 2541224, 2541350, 2541453<br>Fax Number : (0431) 2541451<br>Email : kscl_katt@hckgroup.com<br>Website : www.hckotharigroup.com",,,,,-1,0,-1,,
78.7794972,12.8337325,Ambur Co-Operative Sugar Mills,,,,,,-1,0,-1,,
78.558737,12.6135996,Tirupattur Sugar Mill,,,,,,-1,0,-1,,
79.2379364,12.9754501,Vellore Cooperative Sugar Mills & Sugar Research Institute,,,,,,-1,0,-1,,
79.340601,11.8402188,CCSM SUGAR FACTORY,,,,,,-1,0,-1,,
78.971529,12.0626976,Kallakurichi Co-operative Sugar Mill,,,,,,-1,0,-1,,
78.8766003,11.7612852,"Kallakurichi II Co-op. Sugar Mills Ltd., Kachirayapalayam, Tamil Nadu",Phone Number : (04151) 234424<br>Fax Number : (04151) 234425<br>Email : k2sugars@gmail.com,,,,,-1,0,-1,,
79.5202966,12.0064022,rajshree sugar mills (unit 2),,,,,,-1,0,-1,,
79.945152,12.5974207,MCSM Sugar Mills,,,,,,-1,0,-1,,
78.6733256,18.8822362,Nizam Deccan Sugars Limited,,,,,,-1,0,-1,,
80.5841156,17.1718138,Kakatiya Cement Sugar & Industries Limited,,,,,,-1,0,-1,,
78.0967899,17.5860751,Ganpati Sugar Industries Limited,,,,,,-1,0,-1,,
78.4445677,17.4238352,Ganapathi Sugar Industries Limited,,,,,,-1,0,-1,,
78.2483265,18.0120006,Deccan Sugars,,,,,,-1,0,-1,,
77.9238872,16.3025242,NSL Krishnaveni Sugars,,,,,,-1,0,-1,,
78.2966423,18.3878819,Gayatri Sugars,,,,,,-1,0,-1,,
77.9157257,18.2300035,"Gayatri Sugars Ltd., Maagi, Telangana",Phone Number : (08465) 275577<br>Email : gsrsugars@rediffmail.com<br>Website : www.gayatrisugars.com,,,,,-1,0,-1,,
79.8191688,28.6191059,LH Sugar Factory Ltd,,,,,,-1,0,-1,,
79.5061684,28.780806,Kesar Sugar Factory,,,,,,-1,0,-1,,
83.980048,26.9083041,Padrauna Sugar Factory,,,,,,-1,0,-1,,
84.1718686,26.2872833,Pratappur Sugar Factory,,,,,,-1,0,-1,,
77.5374806,29.1322548,Sugar Factory,,,,,,-1,0,-1,,
80.1477341,28.5129459,Cooperative Sugar Factory Ltd,,,,,,-1,0,-1,,
84.2340818,26.7241511,Parking (Sugar Factory),,,,,,-1,0,-1,,
77.2365624,28.9482801,Sugar Mill,,,,,,-1,0,-1,,
82.7795426,26.8154989,Sugar Mill,,,,,,-1,0,-1,,
78.672636,29.3775441,Sugar Mill,,,,,,-1,0,-1,,
81.6891861,26.789176,Rauzagaon Sugar Mill,,,,,,-1,0,-1,,
81.0799062,27.8500047,Govind Sugar Mill Ltd.,,,,,,-1,0,-1,,
78.2739541,29.1625884,Chandpur Sugar Mill,,,,,,-1,0,-1,,
79.8038245,28.2802623,Bisalpur Kisan Sahkari Chini Mill,,,,,,-1,0,-1,,
83.536511,26.1390829,Kisan Sahkari Sugar Factory,,,,,,-1,0,-1,,
77.4455667,29.7076612,KSCM,,,,,,-1,0,-1,,
78.3527756,29.5579289,"Dwarikesh Sugar Industries Ltd., Dwarikesh Nagar, Uttar Pradesh","Phone Number : (01343) 267061, 62, 64<br>Fax Number : (01343) 267065<br>Email : dn@dwarikesh.com<br>Website : www.dwarikesh.com",,,,,-1,0,-1,,
78.2757077,28.9424379,Wave Industries,,,,,,-1,0,-1,,
78.1500297,29.3848797,Wave Sugar Industry,,,,,,-1,0,-1,,
79.0920425,28.0065695,Government Shekhupur Sugar Mill,,,,,,-1,0,-1,,
79.3176091,27.5493153,"The Kisan Sahakari Chini Mills Ltd., Kaimganj, Uttar Pradesh",Fax Number : (05690) 232099<br>Email : chini_mill.kaimganj@rediffmail.com,,,,,-1,0,-1,,
78.584101,29.197761,Upper Ganges Sugar & Industries Ltd.,,,,,,-1,0,-1,,
77.5062758,28.5069196,PBS Foods Private Limited,,,,,,-1,0,-1,,
77.9119263,29.4705431,The Ganga Kisan Sahkari Chini Mills Limited,,,,,,-1,0,-1,,
78.3382916,29.6085453,"Kisan Sahkari Chini Mills Ltd., Najibabad, Uttar Pradesh","Phone Number : (01341) 255410<br>Email : snehroad@rediffmail.com, snehroad1990@rediffmail.com",,,,,-1,0,-1,,
77.8586597,29.7550851,Uttam Sugar Mill,,,,,,-1,0,-1,,
78.1771061,29.6059667,Uttam Sugar Mills,,,,,,-1,0,-1,,
77.2642222,29.8524639,"Uttam Sugar Mill, Shermau",,,,,,-1,0,-1,,
80.2867126,27.1831882,"Baghauli Sugar and Distillery Ltd., Baghauli, Uttar Pradesh",Phone Number : (05852) 213344<br>Email : baghaulisugar@gmail.com<br>Website : www.bsdl.co.in,,,,,-1,0,-1,,
80.1542169,27.5304697,DSCL Sugar Hariawan,,,,,,-1,0,-1,,
79.7792366,27.5067343,DSCL Sugar Rupapur,,,,,,-1,0,-1,,
80.0005317,27.6342465,DSCL Sugar - LONI,,,,,,-1,0,-1,,
77.3156358,28.5785886,"DSCL Sugar, Noida",,,,,,-1,0,-1,,
78.29003,28.571309,"Triveni Sugar Mill, Chandanpur, Chhapna",,,,,,-1,0,-1,,
77.618022,28.8833287,Mohiuddinpur Sugar Mill,,,,,,-1,0,-1,,
78.5899392,28.6482457,Dhampur Sugar Mills Limited,,,,,,-1,0,-1,,
78.7845039,28.6799332,bajaj hindusthan sugar mill,,,,,,-1,0,-1,,
78.311672,28.7103357,Sugar Mill Hasanpur,,,,,,-1,0,-1,,
78.8188707,27.8955275,Neoli Sugar Factory Manpur Nagariya,,,,,,-1,0,-1,,
80.4722303,28.0832214,BAJAJ HINDUSTAN SUGAR FACTORY PARK,,,,,,-1,0,-1,,
80.5718606,28.4208723,Bajaj Hindusthan Sugar mill,,,,,,-1,0,-1,,
80.1880074,27.8002859,"DSCL Sugar- Ajbapur, PO. Mullapur, Uttar Pradesh","Phone Number : (05875) 243204, 243206<br>Fax Number : (05875) 243286<br>Email : alokchaudhary@dcmshriram.com<br>Website : www.dcmshriram.com",,,,,-1,0,-1,,
80.9080839,28.3746743,"Sarjoo Sahkari Chini Mills Ltd., Belrayan, Uttar Pradesh",Phone Number : (05873) 276224<br>Email : sarjoochini@yahoo.co.in,,,,,-1,0,-1,,
78.7752476,28.6226046,Sugar Mill Raja Ka Sahaspur,,,,,,-1,0,-1,,
78.6977559,28.9313174,Dewan Sugars,,,,,,-1,0,-1,,
78.6992419,28.9336225,Agwanpur Sugar Mill,,,,,,-1,0,-1,,
78.8718925,28.9265437,Rana Sugars Limited,,,,,,-1,0,-1,,
78.7622949,29.1326131,Triveni Engineering & Industries Ltd. Rani Nangal Sugar Unit,,,,,,-1,0,-1,,
78.9903285,29.0315609,Triveni Engineering and Industries Ltd,,,,,,-1,0,-1,,
78.846022,28.9067244,Triveni Engineering & Industries Ltd.,,,,,,-1,0,-1,,
78.7733287,28.8386481,Triveni Engineering and Industries,,,,,,-1,0,-1,,
77.4004861,28.5312984,Triveni Engineering & Industries Ltd.,,,,,,-1,0,-1,,
77.3152638,28.5678944,"Triveni Engineering & Industries Ltd., Corporate Office",,,,,,-1,0,-1,,
79.9976832,28.2459925,Bajaj Hindusthan Sugar Mill,,,,,,-1,0,-1,,
81.0052473,26.8629421,Bajaj Hindusthan Sugar Ltd,,,,,,-1,0,-1,,
77.5870155,29.8095351,Bajaj Hindusthan Sugar Mill,,,,,,-1,0,-1,,
79.8058601,28.4744847,Bajaj Hindustan Limited,,,,,,-1,0,-1,,
79.3562651,28.9352658,Point 360,,,,,,-1,0,-1,,
79.3441415,28.931078,"Rudra Bilas Kisan Sahkari Chini Mills Ltd., Bilaspur, Uttar Pradesh","Phone Number : (0595) 2461254, 2461764<br>Fax Number : (0595) 2461254<br>Email : rudra.sugar@gmail.com",,,,,-1,0,-1,,
81.871198,25.377725,Triveni Engineering Works,,,,,,-1,0,-1,,
81.858766,25.4389879,Triveni Sales Corporation,,,,,,-1,0,-1,,
77.7402009,29.2745774,Triveni Engineering and Industries Ltd,,,,,,-1,0,-1,,
78.3806675,28.3573766,Rajpura Sugar Mill,,,,,,-1,0,-1,,
80.8297258,28.0184519,Bajaj Hindusthan,,,,,,-1,0,-1,,
77.4615741,30.1336777,Bajaj Hindusthan Sugar mill,,,,,,-1,0,-1,,
79.8695837,28.0577834,Dalmia Chini Mill,,,,,,-1,0,-1,,
79.7462966,27.9675135,Chini Mill Tilhar,,,,,,-1,0,-1,,
80.1429892,28.1052978,"The Kisan Sahkari Chini Mills Ltd., Powayan, Uttar Pradesh",Mobile Number : 7880888976<br>Email : puwaya.sugar@gmail.com,,,,,-1,0,-1,,
79.9162674,27.8227191,Rosa - Oudh Sugar Mill,,,,,,-1,0,-1,,
81.5445721,27.1220193,Sugar Mill Jarwal Road,,,,,,-1,0,-1,,
81.5167211,27.354165,Parle Biscuits Pvt. Ltd. (Sugar Division),,,,,,-1,0,-1,,
81.515336,27.8426811,"Shravasti Kisan Sahkari Chini Mills Ltd., PO. Balha, Uttar Pradesh",Mobile Number : 7880889002<br>Phone Number : (05253) 232284<br>Fax Number : (05253) 232322<br>Email : skschinimillnnp@gmail.com<br>Website : www.upsugarfed.org,,,,,-1,0,-1,,
81.6872032,27.510728,simbhaoli sugars chilwaria bahraich,,,,,,-1,0,-1,,
77.9649578,28.7905703,Simbhaoli Sugar Ltd.,,,,,,-1,0,-1,,
77.378578,28.620405,Simbhaoli Sugars Limited,,,,,,-1,0,-1,,
82.3167002,27.3484625,Bajaj Sugar Industry,,,,,,-1,0,-1,,
82.1579199,27.4054109,Balrampur Chini Mill,,,,,,-1,0,-1,,
82.4238126,27.540854,Sugar Factory Tulsipur,,,,,,-1,0,-1,,
82.7248996,26.8477036,Govind Nagar Sugar Mill,,,,,,-1,0,-1,,
76.5829716,18.3968114,ASIAN SUGARS LATUR,,,,,,-1,0,-1,,
81.9287395,27.0715076,"Bajaj Hindusthan Sugar Ltd., Govindpara, Uttar Pradesh","Phone Number : (05262) 265181, 265182<br>Fax Number : (05262) 265180, 265185<br>Email : kkbajpai.kdk@bajajhindusthan.com<br>Website : www.bajajhindusthan.com, www.bajajgroup.org",,,,,-1,0,-1,,
81.810658,27.1426577,"Maizapur Chini Mills, A Unit of Balrampur Chini Mills Ltd., Haldharmau, Uttar Pradesh",Phone Number : (05261) 276582<br>Fax Number : (05261) 276582<br>Email : bcml@bcml.in<br>Website : www.chini.com,,,,,-1,0,-1,,
83.0571985,26.7666866,"Khalilabad Sugar Mills, Sant Kabir Nagar, Uttar Pradesh",Phone Number : 8009091759<br>Fax Number : (05547) 226060<br>Email : ksmpl123@rediffmail.com<br>Website : www.kisan.net,,,,,-1,0,-1,,
80.94505,26.84718,Indian Potash Ltd,,,,,,-1,0,-1,,
80.957329,26.856064,Indian Potash Ltd.,,,,,,-1,0,-1,,
83.7004459,26.9242414,Shankara Sharkara Sankul (A unit of Kanoria Sugar & Gen Mfg Co Ltd),,,,,,-1,0,-1,,
83.8405699,26.9047181,Ramkola Sugar Mill,,,,,,-1,0,-1,,
84.2298455,26.7257029,The United Provinces Sugar Company Limited,,,,,,-1,0,-1,,
80.6333853,28.2311085,Gularia Chini Mills,,,,,,-1,0,-1,,
80.3670502,27.968782,"Kumbhi Chini Mills, A Unit of Balarampur Chini Mills Ltd., PO. Kumbhi, Uttar Pradesh","Phone Number : (05876) 245448, 245451 to 52<br>Fax Number : (05876) 245450<br>Email : kcm_fy@yahoo.co.in<br>Website : www.chini.com",,,,,-1,0,-1,,
82.4164768,26.4735403,Akbarpur Chini mill Mijhaura Ambedkar Nagar UP,,,,,,-1,0,-1,,
80.558428,27.5235603,Dalmia Chini Mills Jawaharpur,,,,,,-1,0,-1,,
81.1023676,27.3032787,Sugar Mill Mahmudabad,,,,,,-1,0,-1,,
80.0096887,27.0165455,Hargaon Oudh Sugar Mills,,,,,,-1,0,-1,,
80.9960044,27.4840208,Seksaria Biswan Sugar Factory,,,,,,-1,0,-1,,
82.0953628,26.2957122,Cheeni Mil,,,,,,-1,0,-1,,
77.2311749,29.137834,SBEC Sugar Mill Malakpur,,,,,,-1,0,-1,,
77.2886424,29.2305185,Ramala Sugar Factory,,,,,,-1,0,-1,,
77.9377539,28.5305314,Anamika sugar mill,,,,,,-1,0,-1,,
78.1252384,28.3967612,Chini Mill,,,,,,-1,0,-1,,
78.0027969,28.1935608,Triveni Sugar Mill,,,,,,-1,0,-1,,
77.840659,28.398696,Sugar Mill,,,,,,-1,0,-1,,
77.5690723,28.828303,Modi sugar mill,,,,,,-1,0,-1,,
78.2198442,27.5773007,Brijnathpur Sugar Mill Limited,,,,,,-1,0,-1,,
77.7674103,28.6423515,"The Simbhaoli Sugars Ltd., Haringhpur,, Uttar Pradesh","Phone Number : (0122) 2953458, 2953460, 2953643<br>Fax Number : (0122) 2953571<br>Email : brijnathpur@yahoo.co.in<br>Website : www.simbhaolisugars.com",,,,,-1,0,-1,,
77.7069855,29.0997145,"Daurala Sugar Works, Daurala, Uttar Pradesh","Phone Number : (01237) 230096, 230098 to 100<br>Fax Number : (01237) 230131<br>Email : dsw@dcmsr.com<br>Website : www.dcmsr.com",,,,,-1,0,-1,,
77.7172852,29.1956654,"Indian Potash Ltd., Sakhoti Tanda, Uttar Pradesh","1	P. S. Gahlaut	M.D.	(011) 25761540	N.A.<br>2	Sudhir Kumar	Gen.Mgr.	N.A.	8057909416<br>3	S.K. Dwivedi	HOD (Prodn.)	N.A.	8057909409<br>4	Rajneesh	HOD (Cane)	N.A.	7830900642<br>5	Yash Solanki	Dy.Ch.Engr.	N.A.	8057909414",,,,,-1,0,-1,,
77.9237646,29.0950084,Mawana Sugar Ltd,,,,,,-1,0,-1,,
77.1779926,28.6432533,Mawana Sugars Limited,,,,,,-1,0,-1,,
77.8394651,28.8822202,Nanglamal Sugar Complex,,,,,,-1,0,-1,,
77.4716592,29.2752067,"Bajaj Hindusthan Ltd., Vill. Bhaisana, Uttar Pradesh","Phone Number : (01392) 235070, 71<br>Fax Number : (01392) 235069, 235183<br>Email : rschaudhary.bdn@bajajhindusthan.com<br>Website : www.bajajhindusthan.com",,,,,-1,0,-1,,
77.717308,29.3510632,Mansurpur Sugar Mill,,,,,,-1,0,-1,,
77.6879954,29.5751553,"Indian Potash Ltd., Rohanakalan, Uttar Pradesh",Phone Number : (0131) 2485305<br>Fax Number : (0131) 2485305<br>Email : iplsugarrohana@gmail.com,,,,,-1,0,-1,,
77.995277,29.2729379,"Tikaula Sugar Mills Ltd, Tikaula",,,,,,-1,0,-1,,
77.5468951,29.472165,Titavi Sugar Factory,,,,,,-1,0,-1,,
77.8580475,29.5980882,"Uttam Sugar Mills Ltd., PO. Khaikheri, Uttar Pradesh","Phone Number : (0131) 2483999<br>Fax Number : (0131) 2483992<br>Email : usmlkhaikheri@gmail.com, khaikheri.lab@gmail.com<br>Website : www.uttamsugar.com",,,,,-1,0,-1,,
77.257576,29.5931252,"UNN Sugar Complex, (Prop. Superior Food Grains (P) Ltd.), PO. Gagor, Uttar Pradesh","Phone Number : (01398) 247170, 75, 76<br>Fax Number : (01398) 247171<br>Email : info@sfgpl.com",,,,,-1,0,-1,,
77.6414108,30.1497289,"Shakumbari Sugar and Allied Ind. Ltd., Todarpur, Uttar Pradesh","Phone Number : (0132) 2779211, 12, 13, 2761246<br>Fax Number : (0132) 2779214<br>Email : ssail@indiaglycols.com<br>Website : www.indiaglycols.com",,,,,-1,0,-1,,
77.6800025,29.7000849,Triveni Deoband Sugar Unit,,,,,,-1,0,-1,,
77.4062991,29.5680635,Sugar Mill ThanaBhawan,,,,,,-1,0,-1,,
77.3141216,29.4437463,Sir Shadi Lal Sugar Mill,,,,,,-1,0,-1,,
78.12259,30.1700084,Doiwala Sugar Company Limited,,,,,,-1,0,-1,,
77.7945526,29.874648,Mahalaxmi Sugar Mill,,,,,,-1,0,-1,,
78.0288139,29.7480825,R.B.N.S.Sugar Mills Ltd.,,,,,,-1,0,-1,,
77.8880002,29.8542626,Uttam Sugar Mills Ltd,,,,,,-1,0,-1,,
79.1431662,29.1612499,Sugar Factory,,,,,,-1,0,-1,,
79.5170474,28.9224952,Kichha Sugar Company Ltd. Playground,,,,,,-1,0,-1,,
78.946381,29.213309,Nadehi Sugar Mills,,,,,,-1,0,-1,,
78.7713628,29.2843133,Nadehi Suger Mill,,,,,,-1,0,-1,,
78.041414,30.293859,Uttarakhand Sugars,,,,,,-1,0,-1,,
78.0687833,30.3633638,Doiwala Sugar Company Limited,,,,,,-1,0,-1,,
79.7114479,28.855645,Kisan Sahkari Chini Mills LtdLtd Sitarganj,,,,,,-1,0,-1,,
